,plotID,errorLocation,errorType,errorMsg
151,STREATHAM_S8_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S8_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
152,STREATHAM_S8_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S8_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
153,STREATHAM_S8_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S8_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
154,STREATHAM_S8_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S8_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
155,STREATHAM_S8_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S8_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
156,STREATHAM_S4_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S4_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
157,STREATHAM_S4_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S4_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
158,STREATHAM_S4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
159,STREATHAM_S4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
160,STREATHAM_S4_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S4_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
161,STREATHAM_S4_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S4_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
162,STREATHAM_S10_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S10_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
163,STREATHAM_S10_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S10_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
